STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
42,011,011704,140000US42011011704,42011011704,42011011704,Berks County,Pennsylvania,PA,Census Tract 117.04; Berks County; Pennsylvania,2451,287,1459,1.0334,0.3501,0.6334,0.2307,1.7812,0.4856,6.3,0.0848,0.0848,0.0848,15.5876,0.2283,3.6,0.1965,0.7,0.0488,13,0.1808,16.1,0.2058,3.8,0.267,4.3,0.1864,1.3136,0.0706,18,0.591,21.9,0.5169,10.3,0.3319,0,0,1.4398,0.1375,0,0,0.2,0.443,0.443,0.2021,3.2812,0.0378,0.274,0.5463,0.548,0.8557,0.1847,0.4069,20,0.0434,1.8523,0.6353,0,0,0,0,0,0,0,0,25.0689,0.9982,0,0,0.9982,0.4406,39.9384,0.815,47.9,0.4158,5.2778,0.8449,2.0757,0.8472,1.1818,0.3424,69.6123,0.4335,0,0,0.7759,0.3665,0.691,0.6253,0,0.6253,0.6253,6.3274,0.5956,10.4,0.4446,0,10.1,0.8054,1,8,0.6859,1,15.2,0.2933,0,11.3,0.4116,0,2,0.4,10.6,0.3274,0.3274,0.3274,0,0,6.5,0.3111,0.3111,0.3084,0,0,1,3.5,0.2012,9,0.0818,0.5755,9,5.2083,0.9027,9,7.3972,0.9508,9,0,0,0,2.6302,0.8527,3.2687,0.7478,2,0.1,41,1.7,54,2.2,0,0,0,0,57,2.3,0,0,0,-999,-999
42,021,012000,140000US42021012000,42021012000,42021012000,Cambria County,Pennsylvania,PA,Census Tract 120; Cambria County; Pennsylvania,5919,411,4217,1.0175,0.3403,0.6175,0.2202,1.7289,0.4553,3.2,0.0263,0.0263,0.0263,26.8515,0.4785,6.7,0.3968,3.9,0.4147,15.8,0.2393,15.3,0.1793,3.4,0.2323,14.8,0.6753,2.6162,0.2998,22.9,0.8052,20.8,0.4473,17,0.7458,0,0,1.9983,0.5059,5.3,0.7101,2.1,0.7908,1.5009,0.8838,6.1417,0.3882,0,0,0,0,0.0865,0.1146,20,0.0434,0.158,0.0379,0,0,0,0,0,0,0,0,10.2081,0.9958,0,0,0.9958,0.4392,23.1456,0.8725,75.6,0.7272,5.9417,0.778,2.3777,0.9702,31.3508,0.5335,0,0,0,0,0.5335,0.1827,0.55,0.5391,0,0.5391,0.5391,4.6041,0.2293,10.7,0.5367,0,10.7,0.8753,1,8.9,0.8079,1,16.3,0.4226,0,12.3,0.5352,0,2,0.4,16,0.7536,0.7536,0.7536,0,0,7,0.3651,0.3651,0.3621,0,0,1,0,0,0,0.0409,0.4824,9,1.4583,0.3563,9,2.0331,0.518,9,0.0833,0.7114,9,2.0681,0.6314,3.1868,0.7114,1,0,59,1,0,0,1,0,0,0,128,2.2,0,0,0,-999,-999
42,021,013100,140000US42021013100,42021013100,42021013100,Cambria County,Pennsylvania,PA,Census Tract 131; Cambria County; Pennsylvania,2186,242,1156,0.9172,0.2786,0.5172,0.1574,1.2336,0.1934,3.3,0.028,0.028,0.028,28.7356,0.5187,12.6,0.6662,2.8,0.2701,14.5,0.2123,16.6,0.2231,2.2,0.1314,23.4,0.884,2.9058,0.3631,28.5,0.9218,16.6,0.2145,15.1,0.6505,0,0,1.7868,0.3307,7.1,0.7451,0.5,0.5859,1.331,0.7997,6.0516,0.3733,0,0,0.091,0.5886,0.0857,0.1125,20,0.0434,0.7445,0.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6759,0.8285,75,0.7204,4.5556,0.9096,2.4585,0.9847,16.4104,0.4548,1.4118,0.1093,0,0,0.5641,0.1984,0.231,0.3267,0,0.3267,0.3267,4.0938,0.1439,11,0.6239,0,9.6,0.7294,1,8.5,0.7571,1,17.6,0.5792,0,12.1,0.5109,0,2,0.4,16.2,0.767,0.767,0.767,0,0,6.9,0.3484,0.3484,0.3454,0,0,1,0,0,0,0.0353,0.478,9,1.4583,0.3563,9,2.2197,0.5322,9,0,0,0,1.3665,0.2957,2.4819,0.3164,2,0.1,20,0.9,0,0,0,0,0,0,27,1.2,23,1.1,0,-999,-999
42,027,010902,140000US42027010902,42027010902,42027010902,Centre County,Pennsylvania,PA,Census Tract 109.02; Centre County; Pennsylvania,3241,271,1425,1.2869,0.5048,0.8869,0.4253,1.4465,0.3002,4.6,0.0501,0.0501,0.0501,26.8239,0.478,4.4,0.2501,1.6,0.1242,13.3,0.1865,26.8,0.5771,7.7,0.5543,20.3,0.8294,2.9996,0.385,27.2,0.9043,18.7,0.3183,17.4,0.7635,0.3,0.2859,2.272,0.7276,7.2,0.747,0.8,0.658,1.405,0.836,6.7267,0.49,0,0,0.137,0.7228,0.1029,0.1644,20,0.0434,0.9306,0.2743,0,0,5.1077,0.4148,0,0,5.1941,0.7427,0,0,0,0,1.1575,0.4914,16.3381,0.8993,57,0.516,6.6111,0.7076,2.1229,0.8727,0,0,8.9982,0.158,0.7103,0.8306,0.9886,0.4595,0.092,0.2148,0,0.2148,0.2148,5.4144,0.3969,10.8,0.5656,0,10.7,0.8753,1,9,0.8199,1,16.4,0.4345,0,11.9,0.4866,0,2,0.4,12.4,0.491,0.491,0.491,0,0,6.8,0.3348,0.3348,0.3318,0,0,1,0,0,0,0.0584,0.5386,9,1.125,0.2558,9,2.7443,0.5779,9,0.0278,0,2,1.3723,0.2987,2.1981,0.1596,3,0.1,33,1,35,1.1,0,0,0,0,78,2.4,0,0,0,-999,-999
42,027,011301,140000US42027011301,42027011301,42027011301,Centre County,Pennsylvania,PA,Census Tract 113.01; Centre County; Pennsylvania,2965,558,1555,0.8245,0.2249,0.4245,0.1086,0.8759,0.0674,45.5,0.6261,0.6261,0.6261,92.1079,0.9984,0,0,13.9,0.9458,93.7,0.9797,68.4,0.9965,11.6,0.7362,36.9,0.9794,5.636,0.9247,1,0.008,1.2,0.0097,2.2,0.0051,0,0,0.0228,0.0006,0,0,0,0,0,0,6.2849,0.4121,0,0,0.274,0.8046,0.1446,0.2923,20,0.0434,1.1403,0.3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,11.1,0.1004,13.1,0.2355,0.8873,0.0233,0,0,100,0.6136,0,0,0.6136,0.2271,0,0,0,0,0,2.6412,0.0124,11.7,0.7893,1,1.5,0.0046,0,2.9,0.019,0,29.6,0.995,1,5.5,0.0193,0,2,0.4,13,0.5373,0.5373,0.5373,0,0,7,0.3651,0.3651,0.3621,0,0,1,0,0,0,0.0351,0.4611,9,0,0,0,2.2894,0.5376,9,0,0,0,0.9987,0.1272,1.9011,0.0514,279,9.4,153,5.2,733,24.7,0,0,0,0,184,6.2,0,0,0,-999,-999
42,027,011702,140000US42027011702,42027011702,42027011702,Centre County,Pennsylvania,PA,Census Tract 117.02; Centre County; Pennsylvania,5915,316,8315,1.141,0.417,0.941,0.4692,1.2752,0.2117,14.4,0.2419,0.2419,0.2419,17.2605,0.2658,3.1,0.1641,4.3,0.4644,20.2,0.3306,15.3,0.1793,4,0.2851,13,0.6068,2.2961,0.2334,25.2,0.867,16.3,0.202,9.2,0.2533,0,0,1.3223,0.1005,0.9,0.5341,2,0.7834,1.3175,0.7935,5.1778,0.2375,0,0,0.183,0.7858,0.1611,0.3394,20,0.0434,1.1686,0.379,16.5709,0.9605,29.3209,0.5823,24.5613,0.6217,16.5709,0.8127,0,0,0,0,2.9772,0.975,74.59,0.7076,39.2,0.3251,13.7222,0.1875,1.2202,0.1374,30.4649,0.5293,79.4811,0.4715,0,0,1.0008,0.4658,0.498,0.5107,0,0.5107,0.5107,6.8775,0.7035,9.8,0.2758,0,10.7,0.8753,1,7.5,0.6064,0,14,0.1741,0,10.1,0.2615,0,1,0.2,13,0.5373,0.5373,0.5373,0,0,6.9,0.3484,0.3484,0.3454,0,0,1,0,0,0,0.0351,0.4611,9,1.125,0.2558,9,2.2894,0.5376,9,0,0,0,1.2545,0.2568,2.1402,0.1342,99,1.7,198,3.3,119,2,0,0,0,0,434,7.3,0,0,0,-999,-999
42,027,011905,140000US42027011905,42027011905,42027011905,Centre County,Pennsylvania,PA,Census Tract 119.05; Centre County; Pennsylvania,2505,435,934,0.1796,0.0098,0.1796,0.0217,0.2337,0.0011,25.7,0.4155,0.4155,0.4155,4.2315,0.0178,0,0,0.3,0.0307,8.7,0.0963,10.2,0.0544,1.6,0.0846,2.1,0.0789,0.3627,0.0025,10.3,0.1883,26.9,0.799,4.5,0.032,0.8,0.4212,1.4405,0.1377,0,0,0,0,0,0,2.2187,0.0037,0,0,0.274,0.8046,0.1031,0.1651,20,0.0434,1.0131,0.3116,0,0,48.3445,0.6551,44.8616,0.6847,0,0,0,0,0,0,1.3398,0.555,94.7554,0.6209,7.3,0.0728,8.4444,0.5282,1.2219,0.1384,0,0,73.8651,0.4497,0,0,0.4497,0.144,0.168,0.2735,0,0.2735,0.2735,4.298,0.1759,8.5,0.0496,0,7.5,0.4256,0,4.2,0.0701,0,11,0.019,0,7.2,0.0497,0,0,0,13.2,0.5517,0.5517,0.5517,0,0,7,0.3651,0.3651,0.3621,0,0,1,0,0,0,0.0351,0.4611,9,0,0,0,2.2894,0.5376,9,0,0,0,0.9987,0.1272,1.9155,0.0541,0,0,123,4.9,457,18.2,16,0.6,0,0,33,1.3,14,0.6,0,-999,-999
42,029,300108,140000US42029300108,42029300108,42029300108,Chester County,Pennsylvania,PA,Census Tract 3001.08; Chester County; Pennsylvania,6657,716,9059,1.0047,0.3318,1.0047,0.5213,1.4255,0.2886,37.7,0.5536,0.5536,0.5536,9.659,0.1008,2.3,0.1134,3,0.2975,40.5,0.6465,16.6,0.2231,3.6,0.2498,6.8,0.3185,1.9496,0.1678,14.2,0.3802,24.1,0.6569,6.1,0.081,0.9,0.4413,1.5594,0.1895,0,0,0.2,0.443,0.443,0.2021,4.5056,0.1483,0.457,0.6724,0.183,0.7858,0.2845,0.6524,30,0.4976,2.6082,0.8622,0,0,53.5414,0.6729,53.5414,0.7074,0,0,0,0,0,0,1.3803,0.5703,100,0.5514,84.8,0.8374,13.2222,0.2275,1.6163,0.476,100,0.8112,99.5067,0.5889,0,0,1.4001,0.7001,0.972,0.8156,0,0.8156,0.8156,7.8205,0.8564,8.8,0.0808,0,8.4,0.5435,0,4.9,0.138,0,11.2,0.0234,0,8,0.079,0,0,0,11.4,0.3828,0.3828,0.3828,0,0,7,0.3651,0.3651,0.3621,0,0,0,5.0909,0.2905,9,0.0935,0.6127,9,0,0,0,7.4994,0.9627,9,0,0,0,1.8659,0.5305,2.6138,0.4208,197,3,454,6.8,1542,23.2,0,0,0,0,315,4.7,0,0,0,-999,-999
42,029,301001,140000US42029301001,42029301001,42029301001,Chester County,Pennsylvania,PA,Census Tract 3010.01; Chester County; Pennsylvania,4741,396,2804,0.8317,0.2288,0.6317,0.2297,1.6491,0.4099,12.8,0.2145,0.2145,0.2145,8.3685,0.0767,1.6,0.0722,1.8,0.1463,8.3,0.0888,11.5,0.0786,2.6,0.1634,5.3,0.2401,0.8661,0.0251,23.1,0.8115,17.3,0.2455,9.7,0.2886,0.7,0.3993,1.7449,0.3013,0,0,0.4,0.5495,0.5495,0.2855,3.375,0.0431,0.365,0.6153,0.274,0.8046,0.2315,0.5328,30,0.4976,2.4503,0.8353,49.1522,0.9799,59.7726,0.6938,0,0,0,0,0,0,0,0,1.6737,0.6965,98.9384,0.583,49.7,0.4348,9.875,0.4298,1.4476,0.3042,0,0,0.4078,0.1001,0,0,0.1001,0.0455,0.688,0.624,0,0.624,0.624,6.2957,0.5886,9.6,0.2258,0,11.9,0.9456,1,7.2,0.5546,0,11.8,0.0413,0,9.6,0.2057,0,1,0.2,11.2,0.3649,0.3649,0.3649,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.7727,0.276,9,0.0818,0.5755,9,5.5833,0.9272,9,7.3972,0.9508,9,0,0,0,2.7295,0.8929,3.4292,0.8174,95,2,186,3.9,265,5.6,0,0,0,0,63,1.3,0,0,0,-999,-999
42,029,301002,140000US42029301002,42029301002,42029301002,Chester County,Pennsylvania,PA,Census Tract 3010.02; Chester County; Pennsylvania,3555,392,2347,0.889,0.2615,0.889,0.4272,1.7186,0.4496,23.5,0.3848,0.3848,0.3848,3.0379,0.009,2,0.0951,2.2,0.1939,19.2,0.311,9.2,0.0395,1.5,0.077,6.6,0.3083,1.0338,0.0401,14.4,0.391,24.4,0.6743,5.7,0.0655,0,0,1.1308,0.0588,0,0,0.1,0.3697,0.3697,0.1668,2.9191,0.0208,0.365,0.6153,0.274,0.8046,0.2315,0.5328,30,0.4976,2.4503,0.8353,2.4638,0.9377,69.836,0.7265,0,0,43.2729,0.8876,0,0,0,0,2.5518,0.9156,100,0.5514,46.7,0.4025,9.875,0.4298,1.3837,0.2473,56.0277,0.6293,15.1972,0.1982,0,0,0.8275,0.3879,0.821,0.6956,0,0.6956,0.6956,7.9089,0.8682,9.6,0.2258,0,8.9,0.6162,0,5.4,0.2129,0,12.9,0.0929,0,8.3,0.0946,0,0,0,11.2,0.3649,0.3649,0.3649,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.7727,0.276,9,0.0828,0.5993,9,5.5833,0.9272,9,7.406,0.9528,9,0,0,0,2.7553,0.9017,3.455,0.8296,344,9.7,231,6.5,96,2.7,0,0,0,0,163,4.6,0,0,0,-999,-999
42,029,302000,140000US42029302000,42029302000,42029302000,Chester County,Pennsylvania,PA,Census Tract 3020; Chester County; Pennsylvania,6093,28,5008,1.0068,0.333,1.0068,0.5232,1.8537,0.5274,34.9,0.5248,0.5248,0.5248,7.4561,0.0607,2.3,0.1134,4.7,0.5103,10.8,0.1356,10.7,0.063,3.9,0.2758,0.6,0.0249,1.1837,0.0549,14.1,0.3748,25.4,0.7284,6.4,0.0936,2.2,0.6113,1.8081,0.347,0,0,6.5,0.926,0.926,0.6008,4.4426,0.1409,0.365,0.6153,0.183,0.7858,0.2539,0.5856,30,0.4976,2.4843,0.8414,9.4274,0.9527,17.298,0.5198,19.3938,0.6021,11.142,0.7874,0,0,0,0,2.862,0.9726,99.9768,0.5561,23.4,0.1864,6.5,0.7203,1.4628,0.3179,0,0,57.3044,0.3882,0,0,0.3882,0.1223,0.819,0.6929,0,0.6929,0.6929,7.8902,0.8659,9.1,0.1242,0,9.1,0.6479,0,5.3,0.1962,0,11.3,0.0257,0,8.8,0.1298,0,0,0,11.4,0.3828,0.3828,0.3828,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,5.0909,0.2905,9,0.0862,0.6015,9,5.5833,0.9272,9,7.4359,0.9592,9,0,0,0,2.7784,0.9075,3.496,0.8469,115,1.9,609,10,1103,18.1,0,0,0,0,293,4.8,6,0.1,0,-999,-999
42,111,021904,140000US42111021904,42111021904,42111021904,Somerset County,Pennsylvania,PA,Census Tract 219.04; Somerset County; Pennsylvania,772,101,1387,1.0314,0.349,0.4314,0.1121,1.4219,0.2867,1,0.004,0.004,0.004,34.4283,0.6323,9.5,0.5446,11.3,0.9029,10,0.1199,14.9,0.1673,2.3,0.139,18.4,0.7852,3.2912,0.4538,29.1,0.9287,14.6,0.145,12.4,0.4809,0.9,0.4413,1.9959,0.5035,10.9,0.8031,0,0,0.8031,0.4897,6.0942,0.3805,0.091,0.3188,0,0,0.0831,0.1045,20,0.0434,0.4667,0.0941,0,0,0,0,2.771,0.4935,0,0,0,0,0,0,0.4935,0.2289,64.6018,0.7395,61.2,0.5639,4.8264,0.8866,2.19,0.9068,0,0,0,0,0,0,0,0,0.017,0.1407,0,0.1407,0.1407,3.2909,0.0509,10.6,0.5055,0,10.9,0.893,1,9.8,0.8949,1,15.5,0.3269,0,13.6,0.6738,1,3,0.6,16,0.7536,0.7536,0.7536,0,0,6.9,0.3484,0.3484,0.3454,0,0,1,0,0,0,0.0311,0.4575,9,2,0.5099,9,1.8546,0.4975,9,0,0,0,1.4649,0.3312,2.5669,0.3905,0,0,0,0,3,0.4,0,0,1,0.1,4,0.5,0,0,0,-999,-999
42,115,032000,140000US42115032000,42115032000,42115032000,Susquehanna County,Pennsylvania,PA,Census Tract 320; Susquehanna County; Pennsylvania,2770,214,1616,1.1165,0.4021,0.5165,0.1569,1.3164,0.2315,6.2,0.0827,0.0827,0.0827,29.0697,0.5254,9.4,0.5399,5.6,0.6044,22.5,0.3765,21.6,0.4055,7.7,0.5543,13.6,0.6306,3.6366,0.5357,25.9,0.8822,15.4,0.1695,15.2,0.6558,0.3,0.2859,1.9934,0.501,14.7,0.8471,0,0,0.8471,0.5267,6.5598,0.4608,0,0,0,0,0.0655,0.061,20,0.0434,0.1044,0.0228,0,0,3.2698,0.3859,0,0,0,0,0,0,0,0,0.3859,0.1895,6.404,0.9441,54.4,0.4866,4.4444,0.9185,2.3492,0.9641,0,0,0,0,0,0,0,0,0.485,0.5027,0,0.5027,0.5027,3.3422,0.0557,11,0.6239,0,11,0.9007,1,10,0.9088,1,16.9,0.4965,0,13.6,0.6738,1,3,0.6,12.2,0.4746,0.4746,0.4746,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,0,0,0,0.0409,0.4824,9,1.6667,0.4252,9,1.4538,0.4051,9,0.0278,0,2,1.3127,0.278,2.2724,0.1999,8,0.3,84,3,1,0,0,0,0,0,78,2.8,2,0.1,0,-999,-999
42,115,032500,140000US42115032500,42115032500,42115032500,Susquehanna County,Pennsylvania,PA,Census Tract 325; Susquehanna County; Pennsylvania,3835,331,4786,1.3787,0.5565,0.5787,0.1947,1.9741,0.594,3.8,0.0359,0.0359,0.0359,29.3294,0.531,9.5,0.5446,4.5,0.4877,23.6,0.3971,20.4,0.3615,6.7,0.4912,12.6,0.5901,3.4032,0.4802,23,0.8083,18.9,0.3298,14.1,0.5907,0.1,0.2298,1.9586,0.4706,11.5,0.8109,0,0,0.8109,0.4977,6.2086,0.3993,0,0,0,0,0.108,0.1813,30,0.4976,0.6789,0.1636,0,0,0,0,3.9389,0.5072,0,0,0,0,0,0,0.5072,0.2346,22.8925,0.8733,51.3,0.4524,6.9167,0.6755,2.0012,0.8009,26.6981,0.5114,34.5467,0.2992,0,0,0.8106,0.3783,0.222,0.3199,0,0.3199,0.3199,4.3178,0.1794,11.3,0.7042,1,10.8,0.8848,1,10.3,0.9271,1,17,0.5075,0,13.8,0.6922,1,4,0.8,14.6,0.6366,0.6366,0.6366,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,0,0,0,0.0405,0.4819,9,1.6667,0.4252,9,1.4602,0.4069,9,0.0556,0.5198,9,1.8338,0.5116,2.9369,0.5954,0,0,82,2.1,3,0.1,0,0,0,0,62,1.6,0,0,0,-999,-999
42,117,950300,140000US42117950300,42117950300,42117950300,Tioga County,Pennsylvania,PA,Census Tract 9503; Tioga County; Pennsylvania,3793,331,3251,1.7078,0.7263,0.9078,0.4425,1.8503,0.5255,3,0.0233,0.0233,0.0233,39.6988,0.72,12.5,0.6629,5,0.5426,24.5,0.4136,21.7,0.409,5.8,0.4287,19.4,0.8098,3.9866,0.6186,19.7,0.6761,21.6,0.497,20.2,0.8614,0,0,2.0345,0.5388,16.1,0.8608,0.6,0.6153,1.4761,0.8712,7.5205,0.6289,0,0,0,0,0.0598,0.0505,20,0.0434,0.0939,0.0194,0,0,3.6672,0.3934,2.2649,0.4866,0,0,0,0,0,0,0.88,0.4071,4.1765,0.9553,72.5,0.692,5.5417,0.8186,2.4659,0.9855,0,0,0,0,5.2988,0.8801,0.8801,0.4074,0.553,0.5411,0,0.5411,0.5411,4.861,0.2789,11.5,0.7493,1,10.6,0.8652,1,10.4,0.9321,1,18,0.6235,0,14,0.7101,1,4,0.8,12.2,0.4746,0.4746,0.4746,0,0,8,0.529,0.529,0.5249,0,0,1,0,0,0,0.0263,0.4115,9,1.2917,0.3048,9,1.6148,0.442,9,0.0278,0,2,1.1583,0.2218,2.1619,0.1425,1,0,32,0.8,11,0.3,0,0,0,0,63,1.7,5,0.1,0,-999,-999
42,117,950600,140000US42117950600,42117950600,42117950600,Tioga County,Pennsylvania,PA,Census Tract 9506; Tioga County; Pennsylvania,4917,275,7944,1.1846,0.4441,0.7846,0.3418,1.3182,0.2324,8.4,0.13,0.13,0.13,41.0537,0.741,6.1,0.3599,4.9,0.5324,42.1,0.6648,32.1,0.7127,7.1,0.5176,12.8,0.5983,4.1267,0.6523,21.7,0.7628,19.3,0.3525,20.6,0.8709,0,0,1.9862,0.4948,11.4,0.8094,6.4,0.9247,1.7341,0.9717,7.977,0.705,0,0,0,0,0.0702,0.0709,20,0.0434,0.1143,0.0261,0,0,7.8855,0.4485,0,0,0,0,0,0,0,0,0.4485,0.2109,12.1333,0.9172,72.6,0.6934,6.5694,0.7115,2.3221,0.9569,0,0,54.0274,0.3761,0,0,0.3761,0.1183,0.229,0.3252,0,0.3252,0.3252,3.5862,0.0796,11.7,0.7893,1,8,0.4897,0,7.5,0.6064,0,19.9,0.7969,1,10.4,0.2975,0,2,0.4,11.4,0.3828,0.3828,0.3828,0,0,7.8,0.4978,0.4978,0.4939,0,0,1,0,0,0,0.0409,0.4824,9,1.2917,0.3048,9,1.7713,0.4705,9,0.0278,0,2,1.2577,0.2582,2.1383,0.1336,116,2.4,126,2.6,18,0.4,0,0,0,0,152,3.1,0,0,0,-999,-999
42,119,090201,140000US42119090201,42119090201,42119090201,Union County,Pennsylvania,PA,Census Tract 902.01; Union County; Pennsylvania,1951,182,792,1.2748,0.4978,0.6748,0.2595,1.4241,0.2879,2,0.0111,0.0111,0.0111,36.248,0.6638,15.7,0.7549,0.9,0.0625,16.8,0.2608,15.4,0.1824,21.6,0.9349,23,0.8778,3.7371,0.5595,21,0.7354,26.6,0.7861,12.1,0.4601,0.3,0.2859,2.2675,0.7248,10.8,0.8015,3.1,0.8463,1.6478,0.9469,7.6635,0.6534,0,0,0,0,0.0822,0.1015,20,0.0434,0.1449,0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6244,0.7613,74.2,0.7111,4.625,0.9036,2.376,0.9699,0,0,0,0,0,0,0,0,0.232,0.3276,0,0.3276,0.3276,2.8485,0.0214,11.2,0.6788,1,10,0.7914,1,9.4,0.8612,1,18.2,0.6445,0,12.8,0.5925,0,3,0.6,10.8,0.3405,0.3405,0.3405,0,0,7,0.3651,0.3651,0.3621,0,0,1,0,0,0,0.0584,0.5386,9,1.4583,0.3563,9,2.7409,0.5778,9,0.0278,0,2,1.4727,0.3345,2.1783,0.1493,0,0,2,0.1,11,0.6,0,0,0,0,26,1.3,0,0,0,-999,-999
42,125,711000,140000US42125711000,42125711000,42125711000,Washington County,Pennsylvania,PA,Census Tract 7110; Washington County; Pennsylvania,3698,291,1983,1.8518,0.7895,1.0518,0.5597,2.5284,0.8488,1.4,0.0063,0.0063,0.0063,24.4764,0.4272,8.1,0.4741,6.1,0.6501,14.1,0.204,16.5,0.2195,3.9,0.2758,12.1,0.5701,2.8208,0.3442,24.7,0.8552,16.3,0.202,19.5,0.8409,0,0,1.8981,0.4185,13.2,0.8309,0,0,0.8309,0.5112,5.5561,0.2944,0.183,0.4757,0,0,0.1319,0.2536,30,0.4976,1.2269,0.4046,0,0,0.1897,0.3043,0.1897,0.4416,0,0,4.4681,0.9938,0,0,1.7397,0.7548,51.3118,0.78,63,0.584,4.8333,0.8865,2.2505,0.9331,3.4159,0.3648,21.0659,0.2336,7.125,0.8899,1.4883,0.8741,0.45,0.4802,0,0.4802,0.4802,7.1856,0.7574,11.3,0.7042,1,10.5,0.8548,1,9.8,0.8949,1,17,0.5075,0,13.6,0.6738,1,4,0.8,17,0.8281,0.8281,0.8281,0,0,8.7,0.5688,0.5688,0.5639,0,0,1,0,0,0,0.0292,0.4172,9,3.9167,0.8242,9,1.7416,0.4622,9,0.0278,0,2,1.7036,0.4461,3.1005,0.6766,0,0,36,1,10,0.3,0,0,0,0,6,0.2,0,0,0,-999,-999
