ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia County,42101000101,Census Tract 1.01; Philadelphia County; Pennsylvania,0.135862730066,1947,296,1558,196,1413,223,61,48,83,86,275,147,15,25,0,11,209,136,40,47,183,131,0,15,15,48,415,386,1237,277,0,11,16,27,549,230,0,11,3.1,2.4,5.1,5.3,19.5,9.9,0.8,1.4,0.0,1.5,10.7,7.2,2.1,2.3,9.4,6.9,0.0,1.1,0.8,2.5,21.3,19.6,79.4,14.7,0.0,1.9,1.1,1.9,38.9,13.0,0.0,0.6,0.0311,0.5576,0.3809,0.0346,0.0,1.0042,0.0933,0.1157,0.0141,0.1862,0.0,0.5775,0.8935,0.0221,0.6118,0.6118,0.6118,0.9912,0.0,0.5882,0.9541,0.0,2.5335,0.6415,5.043,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12104,0,11,15,25,248,159,101,72,0,11,0,11,51,52,0,11,0.0,2.1,0.8,1.3,12.7,7.5,5.2,3.6,0.0,1.5,0.0,1.5,2.6,2.7,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101030501,Census Tract 305.01; Philadelphia County; Pennsylvania,0.14570524225,4946,802,1929,173,1762,200,2452,841,346,195,851,263,501,227,663,333,387,97,1427,576,921,326,409,200,380,181,4592,812,0,15,0,11,78,81,369,188,5,4,49.6,15.0,15.5,8.5,48.3,13.9,17.1,7.6,13.4,7.1,7.8,2.1,28.9,8.6,18.6,5.1,23.2,11.0,8.6,3.8,92.8,6.6,0.0,0.8,0.0,1.5,4.4,4.6,20.9,9.2,0.1,0.1,0.9477,0.9595,0.955,0.8962,0.9392,4.6976,0.9885,0.0513,0.9276,0.7747,0.9806,0.9452,3.6794,0.9612,0.9613,0.9613,0.9613,0.0,0.0,0.9109,0.8444,0.3021,2.0574,0.4197,11.3957,0.9497,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1879,192,96,2421,637,1832,621,212,165,0,11,0,11,85,121,42,49,10.9,5.4,48.9,9.9,37.0,9.6,4.3,3.5,0.0,0.6,0.0,0.6,1.7,2.5,0.8,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101030502,Census Tract 305.02; Philadelphia County; Pennsylvania,0.270025839128,7267,2027,1999,151,1835,156,3594,2227,218,148,821,248,393,150,898,375,583,163,2908,1718,810,307,515,208,562,258,6522,2057,38,65,13,22,52,48,203,114,8,2,49.5,27.4,8.2,5.9,44.7,13.0,10.9,4.0,12.4,4.3,8.0,2.8,40.0,13.2,11.1,3.2,28.1,11.1,9.1,3.9,89.7,13.2,1.9,3.2,0.7,1.1,2.8,2.6,11.1,6.2,0.1,0.0,0.9474,0.7955,0.9312,0.7348,0.9286,4.3375,0.9532,0.0563,0.9968,0.2946,0.9912,0.9481,3.287,0.8938,0.9499,0.9499,0.9499,0.4028,0.5525,0.8221,0.6776,0.3021,2.7571,0.7332,11.3315,0.9465,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3338,152,97,2794,813,1334,545,782,590,1,6,0,16,1549,1773,62,95,8.3,5.3,38.4,10.4,18.4,9.5,10.8,8.9,0.0,0.1,0.0,0.4,21.3,19.4,0.9,1.3
42,Pennsylvania,PA,42101,Philadelphia County,42101030600,Census Tract 306; Philadelphia County; Pennsylvania,0.389099695928,7192,977,3042,338,2930,356,1564,588,230,263,1148,308,959,484,262,160,1446,419,1456,393,1490,397,282,168,736,380,4709,1097,361,156,16,32,322,286,518,204,171,10,22.2,7.8,5.9,6.1,39.2,9.4,18.7,8.4,3.7,2.2,20.1,5.5,20.2,4.4,21.1,5.5,9.6,5.6,10.8,5.4,65.5,12.4,11.9,5.0,0.5,1.0,11.0,9.7,17.7,6.7,2.4,0.4,0.6692,0.6334,0.8826,0.9174,0.4194,3.522,0.8126,0.5667,0.5081,0.8772,0.8144,0.9578,3.7242,0.9668,0.8919,0.8919,0.8919,0.7492,0.5178,0.9915,0.8026,0.782,3.8431,0.9874,11.9812,0.9797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4619,731,294,2508,727,1701,485,471,264,0,16,0,16,29,50,0,16,24.9,8.4,34.9,7.5,23.7,6.8,6.5,3.6,0.0,0.4,0.0,0.4,0.4,0.7,0.0,0.4
42,Pennsylvania,PA,42101,Philadelphia County,42101030700,Census Tract 307; Philadelphia County; Pennsylvania,0.252992949398,4387,639,2057,329,1961,312,1191,412,160,144,725,235,340,138,325,179,568,163,952,192,695,157,301,143,282,146,3344,665,1010,244,0,11,80,61,461,182,42,5,27.1,8.5,6.4,5.5,37.0,10.4,10.8,4.6,7.4,3.7,12.9,4.1,21.7,3.1,15.8,3.6,15.3,6.9,7.2,3.5,76.2,10.3,49.1,8.9,0.0,1.4,4.0,3.0,23.5,9.0,1.0,0.2,0.7594,0.6757,0.8556,0.7295,0.7703,3.7905,0.8667,0.1919,0.6223,0.62,0.92,0.932,3.2862,0.8935,0.9156,0.9156,0.9156,0.9727,0.0,0.8932,0.8712,0.6765,3.4136,0.9274,11.4059,0.9506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2303,207,80,1805,542,994,265,111,75,0,11,0,11,434,314,0,11,10.6,4.3,41.1,8.9,22.7,6.1,2.5,1.8,0.0,0.7,0.0,0.7,9.9,6.8,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101030800,Census Tract 308; Philadelphia County; Pennsylvania,0.307222905808,5338,849,2051,326,1940,331,1121,448,118,80,635,227,493,175,651,408,922,330,1294,410,1046,425,222,119,571,253,4010,908,32,55,0,16,41,54,266,112,7,4,21.1,7.7,4.6,3.1,32.7,10.3,13.2,5.1,12.2,7.4,17.3,5.5,24.2,5.4,19.6,6.4,11.5,5.8,11.3,4.6,75.1,12.1,1.6,2.7,0.0,1.4,2.1,2.8,13.7,6.1,0.1,0.1,0.641,0.4988,0.7862,0.8162,0.9245,3.6667,0.8414,0.407,0.7838,0.8258,0.8632,0.9616,3.8414,0.9791,0.913,0.913,0.913,0.3819,0.0,0.7482,0.7356,0.3021,2.1678,0.4709,10.5889,0.8938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1774,384,174,1177,570,1403,704,959,398,0,16,0,16,447,355,24,37,19.8,9.5,22.0,10.4,26.3,10.9,18.0,7.7,0.0,0.6,0.0,0.6,8.4,6.4,0.4,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101030900,Census Tract 309; Philadelphia County; Pennsylvania,0.248988685556,4459,821,1601,214,1492,215,1339,702,114,106,735,266,303,210,399,206,463,220,1650,548,605,261,242,165,289,129,3690,914,247,133,37,43,196,160,170,110,0,11,30.0,14.7,5.4,5.0,49.3,16.4,11.7,7.9,8.9,4.7,10.4,5.3,37.0,6.4,13.6,6.0,16.2,10.8,7.4,3.1,82.8,13.7,15.4,8.0,2.3,2.8,13.1,10.6,11.4,7.5,0.0,0.2,0.7947,0.5831,0.9591,0.7682,0.8376,3.9427,0.8932,0.1087,0.993,0.4626,0.9309,0.9347,3.4299,0.9253,0.9332,0.9332,0.9332,0.8098,0.6745,0.9956,0.6865,0.0,3.1664,0.8694,11.4722,0.9553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3336,237,202,2095,836,723,386,340,181,0,11,0,11,532,525,0,11,15.9,12.5,47.0,14.9,16.2,9.9,7.6,4.4,0.0,0.7,0.0,0.7,11.9,11.0,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101031000,Census Tract 310; Philadelphia County; Pennsylvania,0.410586272228,7860,1519,2366,291,2137,301,2843,1059,194,116,807,322,834,323,1117,453,835,398,2820,980,613,348,226,140,1395,466,5590,1636,0,22,0,16,195,154,315,208,13,4,36.9,11.8,5.9,3.4,37.8,14.1,19.1,7.5,14.2,5.9,10.6,4.7,35.9,6.9,7.8,3.7,10.6,6.4,19.4,5.2,71.1,15.6,0.0,0.9,0.0,1.3,9.1,7.1,14.7,9.7,0.2,0.0,0.866,0.6334,0.8644,0.9253,0.9501,4.2392,0.9373,0.1131,0.9892,0.1066,0.8438,0.9871,3.0398,0.8138,0.9039,0.9039,0.9039,0.0,0.0,0.9841,0.7609,0.402,2.147,0.4615,10.3299,0.8723,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5774,250,219,1761,1188,1679,718,1693,789,247,307,0,16,79,109,131,175,11.7,9.6,22.4,12.5,21.4,8.4,21.5,10.3,3.1,4.0,0.0,0.4,1.0,1.4,1.7,2.3
42,Pennsylvania,PA,42101,Philadelphia County,42101031101,Census Tract 311.01; Philadelphia County; Pennsylvania,0.135000178198,4551,829,1934,329,1770,333,1622,609,241,159,513,188,528,182,757,413,588,197,1216,349,702,221,290,159,710,369,3399,891,19,30,0,11,40,45,347,142,6,7,35.6,11.7,10.1,6.9,29.0,9.1,17.9,6.8,16.6,7.3,12.9,4.1,26.7,6.2,15.4,5.5,16.4,8.4,16.1,7.8,74.7,14.1,1.0,1.5,0.0,1.5,2.2,2.5,19.6,8.7,0.1,0.2,0.8555,0.871,0.7118,0.9083,0.9668,4.3134,0.9506,0.1919,0.8761,0.5932,0.9353,0.978,3.5745,0.9482,0.9109,0.9109,0.9109,0.3375,0.0,0.7565,0.8271,0.3021,2.2232,0.4974,11.022,0.9247,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1761,183,161,1286,571,1316,618,638,315,0,11,0,11,159,234,0,11,10.3,8.4,28.3,11.7,28.9,10.7,14.0,6.6,0.0,0.7,0.0,0.7,3.5,5.1,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101031102,Census Tract 311.02; Philadelphia County; Pennsylvania,0.153710681118,4748,1099,1464,93,1335,134,2084,667,146,120,666,209,545,285,451,386,429,220,1777,776,768,328,377,157,429,282,4513,1109,0,15,15,26,48,59,211,109,0,11,44.1,9.7,7.3,6.1,49.9,14.8,21.8,9.4,9.5,6.3,9.0,2.9,37.4,8.5,16.2,4.4,28.2,11.4,9.4,5.8,95.1,7.8,0.0,1.0,1.0,1.8,3.6,4.4,15.8,7.9,0.0,0.2,0.9169,0.7418,0.9621,0.9484,0.8535,4.4227,0.9647,0.0747,0.9944,0.6438,0.9915,0.9496,3.654,0.9574,0.9707,0.9707,0.9707,0.0,0.5934,0.8744,0.7756,0.0,2.2434,0.5091,11.2908,0.942,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2883,107,74,1849,355,2318,1177,191,181,0,11,0,11,98,80,57,68,8.0,5.6,38.9,12.5,48.8,14.2,4.0,3.8,0.0,0.6,0.0,0.6,2.1,1.6,1.2,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101031200,Census Tract 312; Philadelphia County; Pennsylvania,0.148106024486,5125,842,1894,267,1810,261,1919,723,672,503,647,269,699,278,144,95,506,276,948,343,644,232,312,180,371,217,4867,849,161,124,0,16,179,146,193,111,0,16,37.4,12.7,21.0,13.0,35.7,13.9,18.2,7.5,2.8,1.8,9.9,5.3,18.5,6.2,12.6,5.5,17.2,9.6,7.6,4.3,95.0,5.6,8.5,6.4,0.0,1.6,9.9,7.9,10.7,6.7,0.0,0.3,0.8707,0.9868,0.8356,0.9132,0.2952,3.9015,0.8844,0.0917,0.3768,0.3924,0.9429,0.9376,2.7414,0.6794,0.9698,0.9698,0.9698,0.6736,0.0,0.9885,0.6671,0.0,2.3292,0.5532,9.9419,0.8391,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1746,256,138,2976,965,1570,701,277,216,0,16,0,16,44,55,0,16,14.1,8.0,58.1,14.2,30.6,13.5,5.4,4.2,0.0,0.6,0.0,0.6,0.9,1.1,0.0,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101031300,Census Tract 313; Philadelphia County; Pennsylvania,0.265671380772,7227,971,2480,282,2307,308,2467,718,323,213,793,288,906,285,1643,758,719,198,2092,558,911,257,386,216,1616,533,5567,1104,76,117,16,26,88,77,430,187,11,3,34.1,8.8,9.0,5.6,34.4,11.6,19.5,5.8,22.7,9.5,9.9,3.1,28.9,6.1,12.6,3.7,16.7,9.1,24.2,7.2,77.0,11.2,3.1,4.7,0.6,1.0,3.8,3.3,18.6,8.2,0.2,0.0,0.837,0.834,0.8144,0.9297,0.9856,4.4007,0.9626,0.0917,0.9276,0.3924,0.9376,0.9938,3.3431,0.9065,0.9183,0.9183,0.9183,0.4754,0.5354,0.8847,0.8147,0.402,3.1122,0.8544,11.7743,0.9691,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4834,508,205,1631,657,1744,686,1410,482,0,16,0,16,355,353,427,685,22.0,9.0,22.6,8.9,24.1,9.4,19.5,6.7,0.0,0.4,0.0,0.4,4.9,4.7,5.9,9.1
42,Pennsylvania,PA,42101,Philadelphia County,42101031401,Census Tract 314.01; Philadelphia County; Pennsylvania,0.229672388598,7461,1790,2218,282,2064,275,2529,1019,182,209,759,297,1293,499,1735,703,443,274,2394,821,1212,569,227,165,2052,744,4828,2485,0,22,0,16,280,237,724,204,5,4,34.4,11.5,5.4,5.3,36.8,13.5,30.9,10.0,23.3,10.5,5.9,3.6,32.1,5.0,16.2,5.5,11.0,7.9,31.7,8.9,64.7,29.5,0.0,1.0,0.0,1.3,13.5,11.3,35.1,10.3,0.1,0.0,0.8414,0.5831,0.8518,0.9848,0.9871,4.2482,0.9397,0.0246,0.9698,0.6438,0.8544,0.9988,3.4914,0.9341,0.8895,0.8895,0.8895,0.0,0.0,0.9968,0.9368,0.3021,2.2357,0.5047,10.8648,0.9129,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,4291,231,182,461,416,2463,1014,1308,497,0,16,0,16,412,278,184,298,11.2,8.9,6.2,5.5,33.0,13.2,17.5,7.9,0.0,0.4,0.0,0.4,5.5,4.0,2.5,4.1
42,Pennsylvania,PA,42101,Philadelphia County,42101031402,Census Tract 314.02; Philadelphia County; Pennsylvania,0.201209721362,6039,797,1859,159,1797,165,3004,856,293,122,768,210,1566,573,1047,337,753,395,1843,412,417,149,141,95,2176,625,5143,823,0,22,0,16,115,73,312,121,5,11,49.9,12.6,10.6,4.4,42.7,11.0,42.5,10.6,17.3,5.4,12.5,5.9,30.5,5.0,6.9,2.4,7.8,5.2,39.3,10.0,85.2,7.7,0.0,1.2,0.0,1.6,6.4,4.0,17.4,6.5,0.1,0.2,0.9492,0.8872,0.9165,0.9956,0.97,4.7185,0.9909,0.1758,0.9511,0.0734,0.7374,1.0,2.9377,0.7709,0.9391,0.9391,0.9391,0.0,0.0,0.9544,0.7994,0.3021,2.0559,0.4182,10.6512,0.8988,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2307,285,110,758,348,1794,626,1777,656,11,17,0,16,397,398,406,386,15.9,6.1,12.6,5.6,29.7,9.2,29.4,9.6,0.2,0.3,0.0,0.5,6.6,6.5,6.7,6.4
42,Pennsylvania,PA,42101,Philadelphia County,42101031501,Census Tract 315.01; Philadelphia County; Pennsylvania,0.226738013398,7479,1279,2523,295,2320,310,2911,1005,412,200,860,333,813,491,1491,792,658,245,2196,588,937,296,113,126,1727,783,4340,1715,20,36,0,16,79,93,171,164,0,16,39.4,11.7,10.3,4.5,37.1,13.5,16.6,8.7,19.9,8.9,8.8,3.8,29.4,6.5,12.5,4.0,4.8,5.4,25.4,10.7,58.0,20.7,0.8,1.4,0.0,1.2,3.4,4.0,7.4,7.2,0.0,0.2,0.8866,0.8778,0.8576,0.8869,0.978,4.4869,0.97,0.0703,0.9379,0.3862,0.5368,0.9953,2.9265,0.7653,0.8664,0.8664,0.8664,0.3149,0.0,0.8662,0.5471,0.0,1.7282,0.2759,10.008,0.845,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2942,267,241,19,29,1866,1093,2154,1006,0,16,0,16,149,175,152,249,11.5,9.6,0.3,0.4,24.9,13.0,28.8,13.0,0.0,0.4,0.0,0.4,2.0,2.2,2.0,3.4
42,Pennsylvania,PA,42101,Philadelphia County,42101031502,Census Tract 315.02; Philadelphia County; Pennsylvania,0.239811041016,3700,467,1363,132,1324,151,1596,368,223,117,565,193,706,196,853,309,443,184,982,270,418,144,125,104,900,308,2250,612,35,32,0,11,37,32,175,111,23,3,43.3,8.3,12.5,5.9,42.7,13.7,29.2,8.0,23.1,7.7,12.0,5.1,26.5,5.5,11.3,3.8,9.4,7.8,26.2,8.3,60.8,14.7,2.6,2.3,0.0,2.2,2.8,2.4,13.2,7.8,0.6,0.0,0.9125,0.9283,0.9165,0.9815,0.9862,4.725,0.9915,0.1565,0.8682,0.3072,0.8085,0.9959,3.1363,0.8503,0.8761,0.8761,0.8761,0.4463,0.0,0.8221,0.725,0.608,2.6014,0.6703,11.3388,0.9473,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5189,321,151,228,241,645,395,1165,386,0,11,0,11,212,208,0,11,24.2,10.7,6.2,6.4,17.4,10.0,31.5,10.8,0.0,0.8,0.0,0.8,5.7,5.5,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101031600,Census Tract 316; Philadelphia County; Pennsylvania,0.28229075526,6236,1111,2219,267,2146,270,2354,759,113,112,786,313,1098,425,685,322,826,221,1429,341,589,253,0,22,923,403,4128,1209,9,33,40,66,0,22,262,140,14,3,38.1,10.3,3.9,3.9,36.6,13.8,25.0,9.7,11.0,5.7,13.2,4.4,22.9,3.7,9.4,4.4,0.0,1.0,15.6,6.1,66.2,15.4,0.4,1.5,1.8,3.0,0.0,1.0,12.2,6.7,0.2,0.0,0.8766,0.4066,0.8485,0.9672,0.8987,3.9976,0.9023,0.2016,0.7082,0.1862,0.0,0.9766,2.0726,0.2762,0.8928,0.8928,0.8928,0.2711,0.6483,0.0,0.7068,0.402,2.0282,0.4047,8.9912,0.7361,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4712,305,178,954,1115,1341,444,1607,631,0,16,0,16,150,223,76,157,14.2,8.5,15.3,16.0,21.5,7.7,25.8,10.1,0.0,0.5,0.0,0.5,2.4,3.6,1.2,2.5
42,Pennsylvania,PA,42101,Philadelphia County,42101031700,Census Tract 317; Philadelphia County; Pennsylvania,0.343451628672,6109,1143,2631,637,2410,651,2693,923,524,236,1330,697,1032,328,753,649,657,243,1336,376,1069,304,433,230,1156,542,4416,1182,64,99,0,16,78,74,396,207,5,7,44.2,12.7,15.5,6.9,55.2,24.8,24.4,8.6,12.3,10.4,10.8,3.8,21.9,4.9,17.5,5.3,18.0,8.2,19.7,8.4,72.3,13.8,2.4,3.7,0.0,1.1,3.2,2.9,16.4,9.7,0.1,0.1,0.9177,0.9595,0.9832,0.9651,0.9272,4.7527,0.9932,0.1175,0.634,0.7154,0.9488,0.9877,3.4034,0.9188,0.9065,0.9065,0.9065,0.4308,0.0,0.8544,0.7862,0.3021,2.3735,0.5729,11.4361,0.9535,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2452,265,189,600,453,2407,890,591,277,0,16,0,16,818,626,0,16,11.0,8.0,9.8,6.7,39.4,10.0,9.7,4.4,0.0,0.5,0.0,0.5,13.4,9.9,0.0,0.5
42,Pennsylvania,PA,42101,Philadelphia County,42101031800,Census Tract 318; Philadelphia County; Pennsylvania,0.196660667598,4086,809,1932,367,1847,373,1207,362,118,91,417,143,387,172,66,57,362,89,1064,365,621,197,305,143,198,142,3212,855,72,49,0,11,82,80,243,126,3,6,29.5,6.7,5.2,4.0,22.6,6.3,14.3,6.2,1.6,1.4,8.9,2.9,26.0,5.9,15.2,5.6,16.5,7.0,5.2,3.6,78.6,14.0,3.7,2.4,0.0,1.5,4.4,4.2,13.2,7.1,0.1,0.1,0.7891,0.5664,0.5044,0.8388,0.1374,2.8361,0.6172,0.0724,0.8538,0.5809,0.9362,0.901,3.3443,0.9074,0.9218,0.9218,0.9218,0.5063,0.0,0.9109,0.725,0.3021,2.4443,0.6029,9.5465,0.8011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2115,172,106,1652,737,1072,479,357,238,0,11,0,11,131,103,0,11,9.3,6.0,40.4,12.3,26.2,11.1,8.7,5.8,0.0,0.7,0.0,0.7,3.2,2.5,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101031900,Census Tract 319; Philadelphia County; Pennsylvania,0.29853985793,5354,1069,1980,254,1855,281,2286,714,302,157,966,329,592,210,346,205,448,158,1731,674,1108,367,534,290,284,194,3662,1184,95,114,0,16,74,63,399,157,5,8,42.8,10.3,12.2,6.0,52.1,15.9,18.3,5.8,6.5,3.6,8.4,3.3,32.3,7.6,20.7,6.0,28.7,15.0,5.8,3.8,68.4,17.4,4.8,5.7,0.0,1.5,4.0,3.3,21.5,8.6,0.1,0.1,0.9107,0.9213,0.9738,0.9141,0.7116,4.4315,0.9653,0.0633,0.9719,0.8652,0.9921,0.9115,3.804,0.9762,0.898,0.898,0.898,0.5557,0.0,0.8932,0.8515,0.3021,2.6025,0.6715,11.736,0.9685,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1940,148,114,1906,744,1417,563,166,153,0,16,0,16,173,228,0,16,8.0,6.1,35.6,10.7,26.5,9.2,3.1,2.9,0.0,0.6,0.0,0.6,3.2,4.0,0.0,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101032000,Census Tract 320; Philadelphia County; Pennsylvania,0.262831600562,7873,1812,2709,323,2566,339,3005,1860,361,225,845,428,1008,864,427,170,684,88,2864,1061,983,217,406,176,457,278,3660,2130,20,37,0,16,34,62,327,153,0,16,38.2,21.9,11.6,6.6,32.9,16.1,21.8,15.1,5.4,2.6,8.7,2.1,36.4,6.6,12.5,4.0,15.8,6.5,6.3,3.5,46.5,24.8,0.7,1.4,0.0,1.1,1.3,2.4,12.7,5.8,0.0,0.2,0.8778,0.9104,0.79,0.9484,0.617,4.1436,0.9264,0.068,0.9903,0.3862,0.9271,0.92,3.2916,0.8947,0.826,0.826,0.826,0.3046,0.0,0.6282,0.715,0.0,1.6478,0.2474,9.909,0.8361,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3041,273,161,532,358,2983,1754,88,162,57,75,0,16,0,16,0,16,10.6,6.4,6.8,5.1,37.9,15.7,1.1,2.1,0.7,1.0,0.0,0.4,0.0,0.4,0.0,0.4
